country; region; city; latitude; longitude; browser; brow_vers; os_family; os_version; device_name
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 59.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 59.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 59.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 59.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 59.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 59.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 59.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 59.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 59.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 59.0; Windows; 7; ---
Russian Federation; Altayskiy kray ; Barnaul; 53.360561; 83.763611; Chrome Mobile WebView; 55.0.2883; Android; 6; LG X240 LG
Russian Federation; Krasnoyarskiy kray ; Krasnoyarsk; 56.00972; 92.791672; Chrome Mobile WebView; 55.0.2883; Android; 6; LG X240 LG
Russian Federation; Altayskiy kray ; Barnaul; 53.360561; 83.763611; Chrome Mobile WebView; 55.0.2883; Android; 6; LG X240 LG
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 61.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 61.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 61.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 61.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 61.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 61.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 61.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 61.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 61.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Firefox; 60.0; Windows; 7; ---
